,values,tweet_text
125,-1,b'This is America! \xe2\x9d\xa4\xf0\x9f\x87\xba\xf0\x9f\x87\xb8 \xf0\x9f\x94\xb9\xef\xb8\x8f #Repost @bennyjohnson \xe2\x80\xa2  \xe2\x80\xa2  \xe2\x80\xa2  \xe2\x80\xa2  \xe2\x80\xa2  #CHINAVIRUS #chinaliedpeopledied #stayhome #covid19 #california https://t.co/1sLbvEKWIt'
126,1,"b'Due to #COVID19 aka #Coronavirus Ill be sending the first 300 people to like &amp; retweet this $500 -$1500 through CashApp, Apple Pay #, Venmo or Zelle \xf0\x9f\x8f\xa6 drop all tags in comments) \xf0\x9f\xa5\xb3\xe2\x9d\xa4\xef\xb8\x8f#CashApp #CashAppCodeGreen #Texas #California #collegestudents https://t.co/47vGkmCii9'"
127,0,b'@justbor Compare #Sweden to #California #COVID19 deaths on total #lockdown -- via @latimes  https://t.co/iDCrVmaJRk https://t.co/uJRWkMjfaD'
128,-1,b'Newsom reminds Californians to only go outside to defecate on the sidewalk #coronavirus #COVID19 #California #Newsom #defecate #gooutside #stayhome https://t.co/WhljZZ0gq0'
129,-1,"b'@latimes The lack of discipline to forgo the beach for a couple months speaks volumes re: why America has 68,000 #coronavirus deaths compared to South Korea with fewer than 500. #California #ReOpenAmerica #COVID19 #latimes'"
130,1,b'Gov. Gavin Newsom Has a Plan to Reopen #California - Late Night with Seth Meyers #Covid19  https://t.co/KZu9GfXCS0'
131,0,"b""Business,  rise up, open up, it's time  @WhiteHouse @realDonaldTrump @Mike_Pence @senatemajldr @SpeakerPelosi @GavinNewsom @GovRonDeSantis #COVID19 #coronavirus #realDonaldTrump #California #floridaunemployment #SmallBusiness #SmallBusinesses #smallbusinessowners #economy https://t.co/rZzlWL0bHe"""
132,0,b'\xe2\x98\x80\xef\xb8\x8fUplifting?  Testing capacity is ramping up for #COVID19 in #California.  Learn more about drive through testing for people with symptoms and why doctors are looking into serology (blood) tests: https://t.co/U7G4VCIaAD https://t.co/R6glHGSN03'
133,-1,b'California dreamin\xe2\x80\x99 becoming a nightmare. #COVID19 #California https://t.co/y3CQzGElC4'
134,0,b'#California #Covid19  #Cases with Data and Maps..\xf0\x9f\x91\x80\xf0\x9f\x91\x87 #StayAtHome VankaPro\xe2\x98\x80\xef\xb8\x8f\xf0\x9f\x8c\x8a\xf0\x9f\x8c\x8a\xf0\x9f\x8c\x8a  California Coronavirus Map and Case Count https://t.co/XYDwFOwGl2'
135,0,"b'California Government Releases List of Approved Outdoor Activities.   ""You can THROW a softball, but can you HIT a softball?""  https://t.co/2O3MwG11oi  #california #softball #covid19'"
136,0,b'Personal Brands are Searching for a place to be Authentic New generation of apps is targeting #video-native GenZ consumers and creators.  https://t.co/GSyZM7BjbQ #Brand #Pandemic #Business #COVID\xe3\x83\xbc19 #COVID19 #investing #media #NewYork #California #UnitedKingdom #Germany #Vimeo https://t.co/XqrmFb7Jou'
137,0,b'Protect yourself and your family Get 20 Filter Masks for only $ 22.63 from amazon https://t.co/3uaHnxxU7k #covid19 #fashion #explore #losangeles  #travel #instagood #usa #art #california #photooftheday #NYCT  #China  #Trending  #RETWEEET  #RetweeetPlease https://t.co/GzpKcvYyzG'
138,-1,"b""Parks and beaches were busy this weekend. SF #COVID19 infection continues to rise with 60 new cases today.  People want restrictions to be lifted but they can't even be bothered to wear mask. #sanfrancisco #Covidiotas #selfish #whitepeople #BayArea #COVIDIOTS #california #Norcal"""
139,-1,"b""#Sacramento #California Couple #Arrested On #Honeymoon In #Hawaii For Defying Mandatory #Traveler 14 Day Self #Quarantine Orders Borice Leouskiy 20 US Citizen Yuliia Andreichenko 26 Ukraine Nat'l From #CitrusHeights CA/Raised #Ukraine https://t.co/IPdN1vdYy0 #COVID19 #Coronavirus"""
140,-1,"b""Nope, it's not the heat.   #COVID\xe3\x83\xbc19 #coronavirus #COVID19 #Covid_19 #coronavirusoutbraek #FlattenTheCurve #California #HuntingtonBeach #COVIDIOTS #beaches #ProtestLockdown #ConstitutionOverCoronavirus @WHO @GavinNewsom @CDCgov https://t.co/acUgOVJTpe"""
141,-1,"b""#Newsom Wants to Milk the American Taxpayer for #California Deficit; claiming CA was Riding a Surplus before #COVID19 hit.  Newsom Says California Went From Surplus To 'Tens Of Billions In Deficit' In Weeks, Won't Get By Without Federal Help | Zero Hedge https://t.co/qrnALhwuMu"""
142,-1,"b'@kairyssdal Feel like #COVID19 is going 2b the convienient excuse 4 mismanaged cities everywhere to make cuts instead of adjustments. Take #California, sales tax only makes up 7% of revenue. Income tax factored from 2019. So why cant a city adjust budget NOW only 4 months into the year? https://t.co/CKDoiLdLHj'"
143,-1,"b""Counties in #California w top #COVID19 cases in past 7 days are interesting  Mariposa (pop 17,000) had ZERO cases of COVID-19 until 4/28, but county was prepared for contact tracing.    Within a few hours, 25 contacts ID'd -&gt;13 positive -&gt; isolation  https://t.co/I0onUZUfPK https://t.co/00xp1gstvq"""
144,-1,"b'Imperial County, #California 181,000 residents   -&gt;second highest rate of unemployment in the state (20.5% last month) -&gt; 83% of population Latino/a  Considered a ""testing desert"" &amp; targeted for increased #COVID19 testing by Gov Newsom starting Monday  https://t.co/ZtGN5j4Peb https://t.co/um4LwZOUyf'"
145,-1,"b'Upside down Protest against stay at home   #covid #covid19 #coronavirus #protest #orangecounty #stayathome #usa #usa\xf0\x9f\x87\xba\xf0\x9f\x87\xb8 #flag #huningtonbeach #california #canonphotography #joeduran @ Huntington Beach, California https://t.co/PZXn0M2c2F'"
146,0,"b'BayArea #California #Coronavirus Sun May3 #COVID19/County/Deaths 8,593 #BayArea 309 2,231 #SantaClara 115 1,749 #Alameda 63 1,602 #SanFrancisco 29 1,233 #SanMateo 51 945 #ContraCosta 28 266 #Solano 5 252+5=257 #Sonoma +1=3 240 #Marin 13 70 #Napa 2 https://t.co/zBTjViPavj 4/#COVID'"
147,0,b'Diaper ! (Pa\xc3\xb1al) Yes he is wearing a diaper on his face! Maybe he likes the smell?  #covid19 #covid #coronavirus #diaper #pamper #pampers #2020 #beach #huningtonbeach #orangecounty #california #bike\xe2\x80\xa6 https://t.co/fNGTq57BVm'
148,0,"b""#Yuge #CoronaVirusUpdate &amp; #LosAngelesNews #Hotels are #Commandeered.' #Homeless #Activists are #LosingPatience with #LA https://t.co/zbc1DqbKIM #TheHomeless --&gt; https://t.co/P3dbEzU2jF #LosAngeles #CityOfAngels #SanctuaryCity #LATimes #California #Pandemic #CoronaVirus #Covid19"""
149,0,"b'Impatient with city efforts, #Bayview #nonprofits set up safe #camping site for #homeless https://t.co/DJ0mmd87gS #COVID19 #coronavirus #HomelessCamps #California'"
150,0,"b'Can a business be sued if you catch #COVID19 there when they opened defying the state mandate in  #California ? Asking for residents in California who are staying home while Modoc, Sutter, and Yuba Counties ignore the mandate, open up and spread the virus elsewhere?'"
151,-1,b'A stay-at-home order cleared out downtown #Sacramento. The #homeless population then spiked https://t.co/qAe3W1EvDj #COVID19 #coronavirus #California'
152,1,"b'""The atmosphere was upbeat and people were happy,"" #COVID19 #coronavirus #Texas #Houston #California #LosAngeles #NewYork #NorthCarolina #Michigan #Colorado #illinoislockdown #lockdown  see more: https://t.co/ROrZVn83Sa https://t.co/DBR9my3Lbe'"
153,-1,b'#California Official Ousted After Saying Herd Immunity Killing #Elderly and #Homeless Would Fix \xe2\x80\x98Burden on Society\xe2\x80\x99 https://t.co/ow684GNpSg #COVID19 #coronavirus #seniors via @RollingStone'
154,0,"b""To everyone who supports #MedicareForAll in a #Progressive state like #Oregon, #California, #WashingtonState, #Vermont , et. al.   #StateBasedUniversalHealthCareAct   Let's make it our #publicoption.  #healthcare  #COVID19"""
155,0,"b'@CovfefeKatie The same ones not looking at Data, that is the data #California allows out, as only one County lists recoveries, from #COVID19, Why is this?  They are also the ppl whom want to collect, a ck to stay home or Have the ability to work from home.   #OpenCalifornia can be done safely'"
156,-1,"b'#HuntingtonBeach, #California protest against the closure of #OrangeCounty Beaches. #Orange #MayThe4th #huntingtonbeachCA  #jacksonville #Florida #floridabeaches  #COVID19  #Covid_19 #COVID19Pandemic #coronavirus #WuhanVirus #CoronavirusOutbreak  #CoronaVirusUpdate https://t.co/3Hifjb0ZZU'"
157,-1,"b'@TifaLockhart78 #California has 40 Million ppl @NYGovCuomo vs #NewYork 8 Million?  How come you have 23,000 dead vs 2,100 dead in #california ?   Just this week U realized #subways should be #sanitized (3 months late)  You sent #covid19 patients to Senior housing where they Spread Death to many'"
158,1,"b""Well, it is #SundayFunDay y'all! Hope y'all having a good one. Stay sane my peeps! #ShelterInPlace #ItIsWhatItIs #quarantine #CoronaVirus #covid19 #jokes #funny #fresno #california #hilarious #bored\xe2\x80\xa6 https://t.co/kUak7V1uya"""
159,-1,"b'@optimaslide @latimes Keep in mind that North and South Dakota never shut down. Their death tolls from Covid is zero, collectively. Nebraska, Iowa and Arkansas also never committed to lockdown. Their death tolls related to covid were; 21, 78, &amp; 32, respectively #COVID19  #CALIFORNIA #COVIDNAZIS'"
160,-1,"b""Wouldn't it be nice if the Newsom would actually care this much about crime and preventing it.  Instead he passed a law where people can steal $650 without a problem.  But dang don't dare step on the sand. Get Off the Sand or we will arrest! #covid19 #California https://t.co/cd9YAGrktv"""
161,0,b'#BayArea #California #Sonoma Co 2 New #COVID19 Test Sites Open Tue May5 #SantaRosa #Petaluma All Residents #Coronavirus Symptoms Or Not  #SanMateo Co #Reopen #Trails 13 of 23 #Parks Mon May4  #Costco Limit 3 #Beef #Pork #Poultry Mon May4 #FaceCovering https://t.co/4pGHoeteUy 3/'
162,-1,b'THESE ARE THE #DEMOCRATS YOU VOTED IN #California THAT THINK THEY OWN YOU! \xf0\x9f\x98\xa1  DO YOU WANT YOUR #FREEDOM BACK! \xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f  ARE YOU READY TO GET BACK TO WORK &amp; OPEN YOUR BUSINESSES BACK UP? \xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f  VOTE #REPUBLICAN! \xf0\x9f\x91\x8d  STOP THE #DEMOCRATS #TYRANNY! \xf0\x9f\x91\x8d  #COVID19 #Coronavirus #CA #COVID #TRUMP https://t.co/TlBWALmdpN'
163,1,b'#dtla #ootd #red #photography #newlook how are you holding up? Stay safe and stay strong. #losangeles #california #covid19 #2020 has been teaching a lot of lessons #lifelessons what do ya think? #foodforthought @\xe2\x80\xa6 https://t.co/l6q6SNGaR2'
164,0,"b'BayArea #California #Coronavirus #COVID19/County/Deas 8,588 #BayArea 308 2,231 #SantaClara 115 1,749 #Alameda 63 1,602 #SanFrancisco 29 1,233 #SanMateo 51 945 #ContraCosta 28 266 #Solano 5 252 #Sonoma 2 240 #Marin 13 70 #Napa 2  See Link Info By City #SanJose 1,447 #Oakland 469 https://t.co/mHwsTJP2p8'"
165,0,b'Day forty-eight. I think the beard makes this outfit really sing. #covid19 #pandemic #fishingvest #california https://t.co/LwBj0Cc1VO'
166,1,"b""We need each other's #EncouragingWords now more than ever! Pass them on, #California. We are #AllInThisTogether! Keep #CaliforniaStrong. #CACounties #CoronaVirus #COVID19 #KeepItPositive #Neighbors #SocialDistancing #StayHealthyStayHome #ThankYou #TheBrightSide https://t.co/Auy1bRl7if"""
167,-1,b'You forgot the disclaimer:  *For American Citizens Only.    All else pull up and pick up     your $500 cash aid courtesy    California tax payers.  #California  #COVID19  #stimulus  #ID #FreeMoney https://t.co/D2sZT5Ofwn'
168,-1,b'@GraceRandolph Officers need to be wearing face coverings \xf0\x9f\x98\xb7 and gloves \xf0\x9f\xa7\xa4; what are they thinking??  @GavinNewsom #COVID19 #California'
169,0,b'A sign of the times \xf0\x9f\x8c\x8a\xf0\x9f\x93\xbd@jasonbleffert #orangecounty #california #huntingtonbeach #COVID19 #socal #local https://t.co/bgKS4xOfNL'
170,0,b'Pier Closed. Please Avoid Virus. Maintain Social Distancing. Huntington Beach Closed. . #COVID19  #HuntingtonBeach  #HuntingtonBeachCA  #closed  #beach #pier #california #socal #weather #beachlife #beachday #GavinNewsom https://t.co/YDBS0qLpMK'
171,0,b'Unbelievable Los Angeles City \xe2\x9d\xa4\xef\xb8\x8f #losangeles #california #love #support #likeforlikes #followforfollowback #california #cali #covid #covid19 #covid_19 #stayhome #staysafe #savelives #la #losangeles_city #city #citylife #nature #naturephotography https://t.co/0uKANNxEyP'
172,0,b'The true sign of intelligence is not knowledge but imagination. #AlbertEinstein #knowledge #IndiaFightsCoronavirus #InternationalWorkersDay #China #COVID19 #TrumpTownHall #coronavirus #JoeBiden #WHO #WuhanVirus #NYC #Pandemic #NFLDraft #OPENAMERICANOW #Texas #Florida #California'
173,0,"b'#newnormal? I just want my ""old normal"" back. Here\'s why https://t.co/pqL634mXZt #COVID19 #coronavirus #StayAtHome #StayAtHomeSaveLives #Politics #misinformation #family #SocialDistancing #California'"
174,-1,"b'#Tourist coming to #LosAngeles?  Think again!  Your #hotel could be swarming with #homeless people.  Idiot #mayor #EricGarcetti, aims to destroy #travel biz.  #California #Trump #Americans #coronavirus #COVID19 #France #MAGA #MAGA2020 #virus #MeToo #USA   https://t.co/PRCwsnGUC2'"
175,0,b'Illusion \xf0\x9f\x8c\x85\xf0\x9f\xa7\xa1\xf0\x9f\x92\x9b\xf0\x9f\x92\x99   Have you seen the blue waves?\xf0\x9f\x8c\x8a  \xf0\x9f\x93\xb8 @debbie_labeaux #sundayfunday #sundayvibes #debbielabeaux #sky #StarWars #photography #COVID19 #surfer #hope #sunset #bioluminescence #california\xe2\x80\xa6 https://t.co/rUxtwW9lDo https://t.co/ItLFfEV8Jx'
176,-1,"b'5/3 - We added just 7 cases, now up to 566 and no additional deaths. #Ventura #Camarillo #Moorpark #oakpark #ojai #oxnard #simivalley #thousandoaks #Filmore #California #coronavirus #covid #covid19 #PortHueneme #SantaPaula #socialistdistancing #venturacounty #covid_19 https://t.co/oS3ZsDnIPn'"
177,-1,b'New York Post : Rep. Nunes: California Gov. Newsom \xe2\x80\x98declared war on open space\xe2\x80\x99 with closures. https://t.co/qSimnSOxJH #coronavirus #COVID19 #California'
178,-1,b'#California needs to do the same to these THUGS(YT)!\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbd\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbd\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbd Tired of seeing these THUGS disobeying the law #COVID19 https://t.co/3GEkzPCm09'
179,-1,"b""She: You've pissed me so much I am just gonna go He: Where? She: To the other end of the sofa  #coronavirus #fightsduringcorona #covid19 #stayathome #shelterinplace #california #memes #sarcasm #fights #couples #arguments #bored #homes #houses #sundayvibes"""
180,-1,"b'#SoulCatcherDay72 #COVID19 5.3.20. 5x4.5ft.,oils and collage on gallery wrapped canvas. This #painting represents the lives lost globally. Looking deeply, you may find names of people, states and countries hit hard and,of course, a nod to #Seattle, #NYC and #California. https://t.co/w1bcKleCNt'"
181,0,b'Even #television show posters at the station are staying safe from COVID-19!  #California #SantaBarbara #Montecito #SantaMaria #SanLuisObispo #Lompoc #SantaYnez #PismoBeach #Ventura #Oxnard #LosAngeles #TV #tvnews #coronavirus #covid_19 #covid19 #socialdistancing #facemask #mask https://t.co/M0m0vV3nDs'
182,0,"b'\xef\xbd\x82\xef\xbd\x92\xef\xbd\x82\xe2\x9c\x8c\xf0\x9f\x8f\xbc\xef\xbd\x91\xef\xbd\x95\xef\xbd\x81\xef\xbd\x92\xef\xbd\x81\xef\xbd\x8e\xef\xbd\x94\xef\xbd\x81\xef\xbd\x8e\xef\xbd\x8e\xef\xbd\x89\xef\xbd\x8e\xef\xbd\x87  \xe2\x98\x80\xef\xb8\x8f\xe2\x81\xa3  \xe2\x98\x80\xef\xb8\x8f\xe2\x81\xa3  \xe2\x98\x80\xef\xb8\x8f\xe2\x81\xa3 #quarantine #california #caligirl #summertime #tanandtoned #covid19 @ Rolling Hills Estates, California https://t.co/ZHnrV4WBSX'"
183,0,b'Prediction vs reality #covid19 #California https://t.co/KzHVhIi6do'
184,-1,b'@gnuman1979 We arrested a few protesters in Sacramento California. They were arrested for endangering themselves and others.  @GavinNewsom Is doing a fantastic job with this whole thing.  #coronavirus #OPENAMERICANOW #Plandemic2020 #California #TrumpOwnsEveryDeath #COVID19 #NeverTrump'
185,0,"b'The #COVID19 public health crisis makes it more essential that California upholds its bedrock environmental and health rules, and ensures clean air and water for all. https://t.co/4UlylD0C6T  #yubariver #yubalove #water #sierra #california #YubaRiverWaterkeeper #CAWaterkeepers'"
186,-1,"b'#Northern #California/#NorCal City Official Ousted Over #COVID19 #Pandemic #SocialMedia Remarks #Antioch Planning Commission #KenTurnageII On #HerdImmunity: Sick, old, homeless should be left to meet \xe2\x80\x9cnatural course in nature\xe2\x80\x9d during #coronavirus #outbreak https://t.co/U5W1iJcQye'"
187,0,"b'#California #Assembly Speaker @Rendon63rd is calling lawmakers back to the Capitol on Monday, even as a handful of lawmakers plan to stay home for fear of contracting or spreading #COVID19. https://t.co/2UD0L5l2am h/t @adambeam #CALeg #coronavirus'"
188,-1,b'@mialone_eyes @wkamaubell #reopen protesters  VS.  #BlackLivesMatter   #COVID19 #GoJoe #California #NationalTrumpTwitterBlackout https://t.co/HbbRSZXfVf'
189,-1,b'#ThisIsYourGovernment #california #covid19  Man arrested 3 times in a day released each time over coronavirus fears https://t.co/yWMk2HHRVk via @nypost'
190,-1,b'#LockThemAllUp #California #protesters spread the #virus . #idiots are everywhere. #coronavirus #COVID19 #sacramento #OrangeCounty #HuntingtonBeachCA https://t.co/1LnxTEiMEL'
191,1,b'This is what it feels like here in #California. Thanks @GavinNewsom.  #COVID19  #StayHome  #SanDiego https://t.co/uyFEOBFqmp'
192,1,"b'Coronavirus Update from Sacramento, California. Dr. Cordie Lee Williams DC  #California #COVID19 #FreedomOfSpeech  Enjoy watching =&gt;https://t.co/1LIAS2rjQw'"
193,-1,"b'If they\'re so effing brave why don\'t they just storm the beaches? Call it ""C day"" or some such horseshit? Real people/patriots died so these idiots could have the right to protest.  #IAmGettingSoTiredOf these fools.  #coronavirus  #COVID19  #California https://t.co/C002gH3BDP'"
194,1,b'At least Northern #California residents are respecting #SocialDistancing rules.  #COVID19 #coronavirus #quarantinedLGBTQ https://t.co/KMKkJ1BBWz'
195,0,b'The Pacific Fishery Management Council (PFMC) submitted its recommendations for #California\xe2\x80\x99s 2020 #salmon seasons. The recommendations were adjusted to account for the ongoing #COVID19 pandemic. https://t.co/9PVj2SAxAI'
196,0,"b""@SenSchumer #California won't enlist its 6,300 pharmacies to test for #COVID19.  Most states, including #NewYork, #Florida &amp; #Texas, allow pharmacies to swab people &amp; test them in hopes that it will help make testing more readily accessible.\xc2\xa0  https://t.co/IfpVrFOyLm"""
197,-1,"b""So @YouTube sees it fit to take down a video done by doctors who conclude the #lockdown for states, like #California are ineffective, but they'll allow a propaganda video by the #Chinese gov't? #CCPVirus #FreeSpeech #COVID19 #coronavirus #virus #COVID\xe3\x83\xbc19 #Censorship #BigTech https://t.co/g1cYYchPUC"""
198,-1,b'How many people received #FluVaccine and contracted #COVID19? How many ppl did not receive #FluVaccine &amp; contracted #coronavirus? Did you know in #California every nursing home resident receives a #FluVaccine? How many died in nursing homes this year compared 2 previous years? https://t.co/TgvZLZn9C0'
199,-1,b'A man in California was arrested three times over the course of 12 hours on Wednesday... #COVID19 #News #Coronavirus #California https://t.co/Os8wCjulpi'
200,0,"b""@GavinNewsom #California won't enlist its 6,300 pharmacies to test for #COVID19.  Most states, including #NewYork, #Florida &amp; #Texas, allow pharmacies to swab people &amp; test them in hopes that it will help make testing more readily accessible.\xc2\xa0  https://t.co/IfpVrFOyLm"""
201,-1,"b'What is seriously going on in my state? If we keep this up, there will be an increase in cases of COVID-19.  #StayHome #California #OrangeCounty #COVID19 https://t.co/Wi8i6WHHN2'"
202,0,"b'@NEJM Finally, the whole picture will look a little bit different. First community #SARS_COV_2 cases in early February in #SantaClara / #California. #SaraCody / #California the first #US #publichalth medical doctor who made the assumptions that #covid19 could have been spread Dec/2019. https://t.co/UkdfFjJOFu'"
203,0,"b'Yo\xf0\x9f\x92\xa5\xf0\x9f\x92\xb0 1PM PST we go LIVE with @cryptoblood_  Talk about Crypto, COVID, take questions, do Giveaways &amp; more! Be here\xf0\x9f\x92\xaa https://t.co/iDIGInccoX  #sundaymoodmorning #sundaythoughts #sundayvibes #sundaymotivation #covid #bitcoin #crypto #blockchain #COVID19 #California #Michigan'"
204,0,b'@GavinNewsom please use science and date to drive decision making  #California #CoronaUpdate #coronavirus #CoronaVirusUpdates #covid #COVID19 #covidcalifornia #reopencaliorniafully #ReOpenCalifornia https://t.co/bl9upHFdzy'
205,0,b'@GavinNewsom please use science and date to drive decision making  #California #CoronaUpdate #coronavirus #CoronaVirusUpdates #covid #COVID19 #covidcalifornia #reopencaliorniafully #ReOpenCalifornia https://t.co/KwscOFmqcX'
206,0,b'@GavinNewsom please use science and date to drive decision making  #California #CoronaUpdate #coronavirus #CoronaVirusUpdates #covid #COVID19 #covidcalifornia #reopencaliorniafully #ReOpenCalifornia https://t.co/ZETwFCt2Mc'
207,0,"b""#CSAC's #COVID19 Resources Page has hundreds of valuable links to the latest information from our 58 #CACounties as well as state and federal agencies plus an interactive map: https://t.co/wvSEvH1pim @CAPublicHealth @CDCgov @WHO #California #Coronavirus https://t.co/RXnHHo0Zyh"""
208,0,b'@GavinNewsom please use science and date to drive decision making  #California #CoronaUpdate #coronavirus #CoronaVirusUpdates #covid #COVID19 #covidcalifornia #reopencaliorniafully #ReOpenCalifornia https://t.co/Io376xy0DK'
209,0,b'LET\xe2\x80\x99S HIT UP THE DISPENSARY. #cbd #cannabis #california #travel #over50 #wildlotusgirl https://t.co/94nRGUwO39 #lockdown #coronavirus #covid19 #economy #maturemom #YouTubers #creativityovereverything #maturemodels #vlogger #lifestyle #influencer #beauty #mature #protest #business'
210,0,"b""Here's more COVID-19 updates and what you need to know in your local area: Bellflower, Lakewood, Cerritos, Norwalk, Paramount and Downey. #COVID19 #California https://t.co/vi3qYQNgSh"""
211,0,"b""'Thousands protest across California over coronavirus restrictions' https://t.co/3ycrJxgmFX #covid19 #coronavirus #coronacrisis #protests #lockdown #demonstraties #beaches #california #usa"""
212,0,"b'We may not be able to travel right now but when you\xe2\x80\x99re ready, we\xe2\x80\x99re here to help you. And remember, we do motorcycle holidays and tours too!   #harley #harleydavidson #roadtrip #usaholiday #california #covid19 #covid_19 #stayhome @VisitCA @onlyinsf @VisitUSA_UK https://t.co/SYDgqKssxY'"
213,0,b'It\xe2\x80\x99s illegal to take a breath of fresh air in the #bayarea @sanmateoco @AlamedaCounty @sfgov @SCCgov @GavinNewsom #california #covid19'
214,0,"b'The county has no confirmed #COVID19 cases. ""Just as our physical health is vital for our citizens, so is the mental health and the economic health of our citizens"" #endthelockdown #California https://t.co/sm5pt7xz5n'"
215,0,"b'#Coronavirus #Covid19 Era: #California Dental schools petitions California Dental Board for their new grads to demo their #Dental skills on manikin heads instead of real,live pts during the Dental Board exams to get their Dental license.Notice Teleconf Mtg Thurs, 5/14/20 9:30am https://t.co/LITYjphN80'"
216,1,"b'Great info! The pulse oximeter is a good idea for anyone who feels they might have the virus, and as always call your doctor or seek medical attention if you\xe2\x80\x99re having symptoms.  https://t.co/ZkrMs72Ym1  #Coronavirus #COVID19 #Pandemic #EmergencyResponse #California #Oceanside'"
217,-1,"b""Recent figures from the Bureau of Prisons show that of the 2,700 #Coronavirus tests given to inmates, nearly 70% came back positive. To limit the spread of #COVID19, #California has set bail to $0 for misdemeanor and low-level felonies. We'll have more on #TODAYinLA @NBCLA https://t.co/1CMp57L0bC"""
218,0,"b'@YouTube declares only @WHO consistent #COVID19 content allowed.  @WHO praises #Sweden as the model response.  #California doctors suggest easing #lockdown like \xf0\x9f\x87\xb8\xf0\x9f\x87\xaa   #YouTube censors them.  Welcome to the ""new normal""  #COVID__19 #COVID #OpenAmerica #DemocratsAreDestroyingAmerica https://t.co/dVseR9QRpK'"
219,-1,"b""(1) @IHME_UW Model's Ridiculous-Miraculous Projections Come to #California.  The model is predicting an almost immediate stop to the #COVID19 spread in California, but it's all poppycock. https://t.co/HHX5OIhgRS"""
220,0,b'AMERICA RISE UP AND OPEN UP YOUR BUSINESS  @WhiteHouse @Mike_Pence @senatemajldr @SpeakerPelosi #COVID19 #coronavirus #EndTheShutdown #WhiteHouse @GavinNewsom @GovRonDeSantis #California #californiaforall #SmallBusiness #SmallBiz #smallbusinessowner #Florida #NewYork https://t.co/WjFhbTX3oY'
221,-1,b'Business owners should go back to work before government shuts you down for good.   We have to survive  https://t.co/cEUKzayp9O  @WhiteHouse @realDonaldTrump @GavinNewsom @Mike_Pence @SpeakerPelosi @senatemajldr #California #COVID19 #EndTheShutdown'
222,0,b'Thousands of protesters flock to Huntington Beach following state-ordered OC beach closures \xe2\x80\x93 Orange County Register https://t.co/WodYTIGYQ7 #california #coronavirus #covid19 #orangecounty #protest'
223,-1,"b""@CARandDRIVER In #California it's probably a citation if caught. God forbid they go to jail and get #COVID19"""
224,0,b'surely i wasnt the only one who just felt the ground pulse in cali? #COVID19 #California'
225,-1,"b'#NewsUpdate: #SanBernardinoCountyCA: COVID-19 Information; Positive Cases: 2,182 and Deaths: 97.  https://t.co/CFhwvMZhU7   #BreakingNews #NewsAlert #SanBernardinoCounty #California #Coronavirus #Disease #CoronavirusDisease2019 #COVID19 #Virus #Pandemic #News'"
226,-1,"b'Beach Protests Spike Covid-19 Infections, Santa Ana Struggles #HuntingtonBeach #SantaAna #California #Covid19 https://t.co/w4uKcpLppE https://t.co/KqEAOxdS5M'"
227,-1,"b'So now #California \xe2\x80\x9cprogressives\xe2\x80\x9d are all about the #science in regards to #covid19, but when science confirms #life in the #womb and only #male and #female #genders, no that\xe2\x80\x99s #bigotry and a denial of #choice. Oh please!! Your arrogant double standard stinketh! #NoKingButChrist'"
228,0,b'Drivers stop to pick up face masks spilled on highway trigger traffic jam.... #California #FaceMasks #Coronavirus #CoronavirusPandemic #COVID #COVID19 #COVID2019 #Covid_19 #COVID\xe3\x83\xbc19 #CoronavirusOutbreak #coronavirusattack #coronaviruscrisis #COVID__19 https://t.co/jFP9VMJRwu'
229,0,b'Mad #California....demonstration against beach closure during #COVID19 Pandemic....  https://t.co/oXmPBb7eyi'
230,1,b'So my family and I have been in our house together during the shelter in place and it\xe2\x80\x99s not awful. Like we get along and are enjoying each others company....weird. #covid19 #shelterinplace #california https://t.co/NRhwtPEwmw'
231,1,b'Here is your Sunday Coronavirus Diary entry: https://t.co/KxwSyPYJCT Stay SAFE! #COVID #COVID2019 #COVID19 #Corona #CoronaVirusUpdate #Wisconsin #Oregon #California #masks #deaths #health #news #Georgia #Michigan #friends #recommended #virus #pandemic #epidemic #protesters #life https://t.co/M3E7fZ4b8S'
232,-1,"b'#California official removed from board after saying #COVID19 should be allowed to \xe2\x80\x98fix\xe2\x80\x99 society by culling elderly, weak and homeless. #Politics #KenTurnage #GetWoke #AntiochCity #GetSubscribed https://t.co/UM3WjikLxx    https://t.co/ZKs6i52MaR'"
233,-1,"b""San Diego's Finest telling a family w/ a boy with NO LEGS that they need to keep walking! See his prosthetic legs next to the sand pail? What happened to the Americans w/ Disabilities Act? Shame. @GavinNewsom @Kevin_Faulconer #StayClassy #beach #coronavirus #California #COVID19 https://t.co/Pxu4haOAaZ"""
234,0,b'3 #California #counties are #defying #state #orders on #reopening #businesses https://t.co/nZs2W5pPcz via @voxdotcom #COVID #COVID19 #News #Coronavirus #CaliforniaCounties #StateStayHomeOrders #ReopeningBusinesses #StateStayHome'
