,values,tweet_text
117,0,b'Salon owners and stylists say they are state-certified for sanitation and are asking @GovAbbott to reconsider his order that keeps the businesses closed #Texas #ReopeningTexas #COVID19 #coronavirus https://t.co/EcsHeEHU8s'
118,0,b'United States Coronavirus Updates  #covid19 #coronavirus #security #services #securityofficers #business #apartments #events #placesofworship #shoppingcenters #hotels #motels #warehouses #commercialoffices #hospital #parkinglots #houston #texas https://t.co/dXP8KiYk3N'
119,0,"b""@KarenVladeckEsq @ryanclinton My mom is in her 90s and lives in Burnet. She's had a few people check in on her. She has a small job she loves and she went there a few times in April. Nobody was wearing a mask. Around a 98yo. But she wore hers. To protect them. #Texas #Covid19 @GovAbbott"""
120,1,b'Great Success Story - A Nursing home facility in #Texas w/a large number of #Covid19 positive patients &amp; employees. Their facility Doctor prescribed -&gt; #Hydroxychloraquine / #Zpak &amp; #Zinc for all patients at the facility &amp; the positive tested employees.  https://t.co/ejFLb3aium'
121,0,b'#DallasCounty #Texas Reports Highest Single-Day \xe2\xac\x86\xef\xb8\x8f Increase in #COVID19 Cases of 234 and #Death Toll is 111 |\xf0\x9f\x9a\xa9\xf0\x9f\x9a\xa9\xf0\x9f\x9a\xa9\xf0\x9f\x91\x80\xf0\x9f\x86\x98\xf0\x9f\x98\xb7 #Pandemic #PublicHealth #Coronavirus  https://t.co/vACeuMx6e0'
122,1,"b'Huge kudos to @JudgeClayJ and the rest of the Dallas &amp; Texas leadership for doing an absolutely outstanding job keeping COIVD in check, but now the idiots that want to open everything back up will just prolong the pain, when we almost had it beat #COVID #Dallas #COVID19 #Texas https://t.co/lyhS5uAVz4'"
123,1,"b'\xe2\x99\xa5 For all of the support, the friend, and love you have given me, I thank you and love you, Mom. #Covid19 #USAVirus  #Texas #TrumpHasBloodOnHisHands #MotherlandFortSalem'"
124,0,b'#COVID19 ##Reopening Facts https://t.co/3PxQyL2j5L #nyc #texas'
125,0,b'@JoanieReb @GregAbbott_TX #prolifemyass #StayAtHomeSaveLives   @GovAbbott 512-463-2000  #nursinghomes COVID-19 Reportg Rules To Be Strengthened  https://t.co/kCYiJ3Sr5H  #Texas Still Won\xe2\x80\x99t Say Which Nursing Homes Have #COVID19 Cases. Families Are Demanding Answers. https://t.co/rflDMOQ0Cf'
126,-1,b'One of the most populous counties in #Texas has set a new record for the most #coronavirus cases in one day after Gov. Greg Abbott (R) ordered the state to \xe2\x80\x9creopen.\xe2\x80\x9d https://t.co/T2Dbib1Hn9 #UnitedStates #COVID19'
127,0,"b'Long ago, I opined that the United States was facing 50 individual fights as it relates to COVID19. Fifty Fights -- COVID19 War Now, I opine there will be a like number of ""re-openings."" They will be guided by the facts.  #COVID19 #nyc #ReOpening #Texas https://t.co/dKxotB0top'"
128,1,"b""Thanks to God Dr. Armstrong didn't pay attention to Dr. #Fauci's misguidance. The wise doctor made the decision to use #HydroxyChloroquine as a #Covid19 treatment to the elderly patients and the whole staff in his nursing home, and he was 99% successful! #GodBlessAmerica #Texas\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbc https://t.co/Mf9Ffo1uDj"""
129,0,"b'if you don\xe2\x80\x99t test, you can\xe2\x80\x99t have #COVID19 cases \xf0\x9f\xa4\xa1 #texas https://t.co/JhIdUURwhS'"
130,0,"b'Most valuable #brands in #Texas revealed:  - @ATT leads way in top 10 brands in the #US  - @Dell 2nd most valuable in the state, but drops by 22.9% this year - @AmericanAir &amp; @SouthwestAir lose #brand value as #airlines badly affected by #COVID19   REPORT: https://t.co/0PCgUuoDn5 https://t.co/NX0LXbTXNP'"
131,-1,"b""@SenSchumer #California won't enlist its 6,300 pharmacies to test for #COVID19.  Most states, including #NewYork, #Florida &amp; #Texas, allow pharmacies to swab people &amp; test them in hopes that it will help make testing more readily accessible.\xc2\xa0  https://t.co/IfpVrFOyLm"""
132,1,"b'We\xe2\x80\x99re working to give you peace of mind.   Once you\xe2\x80\x99ve applied for unemployment benefits, TWC staff will begin processing your application.  \xf0\x9f\x91\x87 [Learn more about what you can do to expedite payments]     #covid #covid19 #coronavirus #texas #unemployment https://t.co/zdNOXw68ea'"
133,0,b'We\xe2\x80\x99ll get through this!  #Texas #COVID19 https://t.co/xE1XfX5FQF'
134,1,"b'Hey guys, I didn\xe2\x80\x99t wear a mask when I went to HEB. The kid just looked me and said fuck it. Freedom wins today. #SanAntonio #freedom #heb @HEB FUCK HEB EMPLOYEES!! #Texas #lockdown #COVID19'"
135,-1,b'#Coronavirus cases rise in #FortWorth #Texas yet limits are relaxed. How does that make sense during the #COVID19Pandemic #CoronavirusPandemic #COVID19 #CoronavirusOutbreakInTexas -https://t.co/ukwKfVlVnq'
136,-1,b'#Cartoon: Reopen the insanity https://t.co/F1an598FtW  #comics  #BrianMcFadden  #BrianKemp  #DanPatrick  #Georgia  #MitchMcConnell  #Pandemic  #Texas  #Coronavirus  #COVID19'
137,-1,b'@KXAN_News How \xe2\x80\x98bout nooooo. We just reported our highest single day increase of confirmed #Covid19 cases in #Texas.  Everyday the #\xe2\x80\x99s go up. #TxIsNotReadyToReopen.'
138,-1,b'@buckigirl511 @Helenhs @thomaskaine5 Why do #OpenAmerica businesses #Stores believe tak\xe2\x80\x99g a temperature of #EssentialWorkers or customers indicate #COVID19 free/not sick? #CDC @WHO IMO made it clr ppl W/OUTsymptoms can spread #coronavirus #NewYork #Georgia #Florida #Texas #reiders #StayHomeSaveLifes #SocialDistance'
139,0,"b'@TexasGuard @176EngBDE #Roughnecks are in the Midland area today doing #COVID19 testing, helping #Texas get back to business. @TXMilitary personnel are testing throughout Texas; for info about your area go to this link:  https://t.co/546rAHOHzS @Roughneck_6 https://t.co/H1bGcmgaXK'"
140,-1,"b""@GavinNewsom #California won't enlist its 6,300 pharmacies to test for #COVID19.  Most states, including #NewYork, #Florida &amp; #Texas, allow pharmacies to swab people &amp; test them in hopes that it will help make testing more readily accessible.\xc2\xa0  https://t.co/IfpVrFOyLm"""
141,-1,b'White supremacists and other extremists spread disinformation on the transmission of the virus and disparage stay-at-home orders as \xe2\x80\x98medical martial law\xe2\x80\x99 to recruit and push their agenda. #StayHome #COVID19 #txlege #Houston #Texas  https://t.co/Jzqs6zaFb8'
142,-1,b'@GregAbbott_TX Who \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbb are \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbb you \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbb testing?! And why do your testing #\xe2\x80\x99s matter AT ALL if someone can literally be positive the next day?!?! \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbc\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbc\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f For the love of all that is holy just tell the blessed dang pony-faced TRUTH!! #Texas #COVID19 #testing #sentinelsurveillance #q #WWGIWGA'
143,-1,"b'My thoughts as #Texas opens up and I see less than a third of the folks I encounter at the grocery with masks. Take heed @GovAbbott We will see our cases spike. #COVID19 #OpeningUpTexas #StayHome if you can, y\xe2\x80\x99all. https://t.co/LN2ZJRvHEM'"
144,-1,"b'@ResisterSis20 @pamelasummer57 One of my best friends is a nurse here in #TEXAS They still don\xe2\x80\x99t have masks requested back in February. She wears a surgical mask &amp; shield while testing patients for #COVID19 .  She REITERATED #StayHome , and #Masks . I spoke with her an hour ago. She sounded sick\xf0\x9f\x98\xa2'"
145,0,"b'Log #051 . . . . #dfw #quarantine #dallas #texas #dallaslesbians #dallaslgbt #covid19 #quarantinediaries #corona #coronavirus #deardiary #quarantined #journal #quarantine @ Dallas, Texas https://t.co/xBO3qEaAzJ'"
146,-1,"b""I'm finding this #coronavirus #Texas stuff confusing af. Why? Bc we've been ordered to wear masks in public by Fed.  Yet when I'm in town no one wears a mask cept me. They're acting like #covid19 has been erradictaed &amp; no one else is gonna die. HUH?! #SundayBrunch"""
147,0,"b'#Texas: Go to https://t.co/buZ5MDwuTi to see #Coronavirus resources including a list of health, economic and undocumented resources to help your community during these hard times. #COVID19 https://t.co/wcC8M5lARc'"
148,0,b'Support Vegan Nom Staff- COVID-19 Relief. #Vegan #Austin #Texas #COVID19 #coronavirus https://t.co/0S3vwGwKI2'
149,-1,"b'#Texas Tops 1,000 New #COVID19 Cases for Third Straight Day \xe2\x80\x93 NBC 5 Dallas-Fort Worth. #news  https://t.co/yvVwmGXFsx'"
150,0,"b'At a #Texas mall reopening, some antsy shoppers wore homemade #masks while others called #COVID19 a farce.  @TexasTribune  https://t.co/gJ71T8Jdlk https://t.co/SUGqpeGpJd'"
151,-1,b'I received a heartfelt message from a #Chicagoan  who traveled to Duncanville #Texas to remove her mother from a nursing facility that she says has #COVID19  issues again very little numbers are coming out #CoronaVirusPandemic'
152,-1,"b""'Everybody is scared': Some #Texas cities nervous as governor reopens state #COVID19 #Coronavirus #SocialDistancing #flattenthecurve - https://t.co/QLPa7Rjy3n"""
153,-1,"b'States rushing to fully re-open and lift #quarantine to early before the #cornavirusoutbreak as been brought under control and migrates into rural #America (farms) unabated, will serge into #states of the #WalkingDead"". #COVID19 #Florida #Georgia #Texas #Alabama #Ohio #Missouri'"
154,0,"b'Morning Coronavirus update for Sunday, May 3rd:   Pics 1 and 2 - Global Pics 3, 4, and 5- US Pic 6, 7, and 8- Texas.  #dailycoronavirusupdate #coronavirusupdate #covid19 #coronavirus #corona #dallastx #texas #dallas #dfw #northtexas  #dallascounty #dentoncounty #tarrantcounty https://t.co/t5uSQRxvGL'"
155,0,"b'Morning Coronavirus update for Sunday, May 3rd:   Pics 1 and 2 - Global Pics 3, 4, and 5- US Pic 6, 7, and 8- Texas.  #dailycoronavirusupdate #coronavirusupdate #covid19 #coronavirus #corona #dallastx #texas #dallas #dfw #northtexas  #dallascounty #dentoncounty #tarrantcounty https://t.co/T3dz3gsP7T'"
156,-1,"b'#News #Texas Reopens - Over 1,200 New #CoronaVirus Cases reported #COVID19 https://t.co/u7ye70CvDy https://t.co/slqZpr2UV6'"
157,-1,"b""@MarcelinoKHOU I'm guessing that line of cars is not for #COVID19 testing.  I'm worried about #Texas as we head into the summer and fall.."""
158,1,b'@ksatnews #Texas is #open for #business! At this point the majority of Americans are now realizing that it is absolute insanity - and without historical or legal precedent - to quarantine healthy people in fear and because of some government tyrant\xe2\x80\x99s unscientific orders.  #COVID19'
159,0,"b'Texas-05/03 2:32am Cumulative with two distribution. 1st: Date 4/11, Width 23.6, Peak 928. 2nd: Date 5/10, Width 15.8, Peak 2659.   #Houston #Covid19 #medtwitter #harriscounty #Texas #charts https://t.co/YkqDENnxIW'"
160,0,"b'Texas-05/03 2:32am Daily with two distribution. 1st: Date 4/11, Width 23.6, Peak 928. 2nd: Date 5/10, Width 15.8, Peak 2659. #Houston #Covid #Covid19 #medtwitter #harriscounty #Texas #charts https://t.co/hw1eAsMqdb'"
161,0,"b'Texas-05/03 2:32am Total 30917, Increased 1225. Red: Date 4/11, Width 23.6, Peak 928. #Houston #Covid19 #medtwitter #harriscounty #Texas #charts https://t.co/XCA6wWyDF8'"
162,0,"b'Houston-05/03 2:32am Total 9706, Increased 239. Red: Date 4/10, Width 21.6, Peak 338. #Houston #Covid19 #medtwitter #harriscounty #Texas #charts https://t.co/dEeGlBiLIe'"
163,0,b'Oder now #WeedLovers  #orlandobloom  #MedicalMarijuana #CannabisCommunity #CDB #420friendly #weed #LSD #calibuds #weedparis #floridabuds #Texas  #COVID19 #CannabisNews #420girl #stonner #weedsmokers #orlandoweed #CBD #Mmemberville @weedmaps @WeedLifeisLegal  Text: +15309183594 https://t.co/eA0HpMMEuF'
164,0,b'Sources:  https://t.co/O3UnLMaJFx https://t.co/KJN0Ow1FvI  #COVID19 #coronavirus #houston #texas'
165,0,b'HOUSTON 5/03/2020  \xf0\x9f\x91\x89Confirmed Cases 3835 \xf0\x9f\x91\x89Active Cases 3027 \xf0\x9f\x91\x89Deaths 65 \xf0\x9f\x91\x89Recovered 743  Race/ethnicity COVID-19 deaths  Black/African American (non-Hispanic): (24) 37% Hispanic/Latino: (22) 34% White (non-Hispanic): (15) 23%  Asian: (4) 6% #COVID19 #coronavirus #houston #texas https://t.co/nFtvEwBOqI'
166,-1,b'#Texas Park Ranger pushed into lake while trying to enforce #SocialDistancing  https://t.co/X8uvXaqi8P  #SundayMotivation #COVID19  #StayHome #sundayvibes'
167,0,"b'When a shale producer asks a service company to stop in the middle of a frac job, you know that this producer does not need the government breathing down his neck to tell him to stop production or to tell him what to do.   #Texas #Oklahoma #NorthDakota   #Oil #Shale #COVID19 https://t.co/RZj4snpyQH'"
168,-1,b'#Florida #Georgia #Texas and every other state \xe2\x80\x9creopening\xe2\x80\x9d should take heed: an economy cannot recover when public health is in peril. #COVID19 https://t.co/4nHXmkVTWb'
169,-1,b'succumbing to pressure from business owners (in an election year) such as restaurant / hotel owner @TilmanJFertitta   @GovAbbott reopens #Texas beaches  despite high #covid19 death rates   https://t.co/iY5IawPiUN #2020election #covid19usa #uspolitics #socialdistancing https://t.co/0c0azQjKGn'
170,0,"b'For the love of money is the root of all evil: which while some coveted after, they have erred from the faith, and pierced themselves through with many sorrows. 1 Timothy 6:10  #coronavirus #COVID19 #texas #GregAbbott #Republicans #gop'"
171,1,b'How much do you love this principal for the love he showed his graduates?   #graduation2020 #Texas #WylieHighSchool #VirdieMontgomery #roadtrip #googlemaps #coronavirus #COVID19 #quarantine #socialdistance #kindness #DoveNews #graduatingseniors  https://t.co/SUDf7DcZLD https://t.co/GbOgbZxTK5'
172,0,b'Hey #Texas   See you soon  Signed-  #Covid19 https://t.co/Nqi4NalTgF'
173,-1,"b'""Today marks our highest day so far in new #COVID19 cases,"" Dallas County Judge Clay Jenkins said. ""Our highest three days have all been this week."" #Texas #Politics #GetWoke #GetSubscribed https://t.co/UM3WjikLxx    https://t.co/CeqaE0wI0K'"
174,0,"b""#Travis County, #Texas #COVID19 case counts and death tolls - updated with numbers on 5/2. #austintexas #ATX   Recent trend in TX worries me a bit... we are seeing the result of people's behavior 2-3 wk ago, so the effect of new relaxed policy is yet to come... https://t.co/rwnDoFBlo6"""
175,0,"b'Llama antibodies could help in treating coronavirus, study claims.... #Llama #Antibodies #Coronavirus #coronavirusattack #coronaviruscrisis #covid19 #covid_19 #COVID__19 #CoronavirusPandemic #Texas https://t.co/PTJqVUojh2'"
176,-1,b'#Texas Starts To Reopen As Coronavirus Deaths Hit Single-Day High | MSNBC https://t.co/Jf1wpcWa4n via @YouTube #coronavirus #CoronaCrisis #CoronaAlert #CoronavirusOutbreak #CoronaVirusUpdate #Covid #Covid_19 #Covid19'
177,-1,b'Today was the second highest day of new cases since we started tracking. The media should be running this on ALL front pages. @GovAbbott @statesman @KXAN_News @KVUE @austin360 @MayorAdler @AusPublicHealth @austintxgov #texas #texasreopening #sotexas #covid19'
178,-1,b'FIFTH straight day of increases in new daily #COVID19 cases here in Texas. Still think we should re-open? Anyone paying attention or reporting this? @GovAbbott @statesman @KXAN_News @KVUE @austin360 @MayorAdler @AusPublicHealth @austintxgov #texas #texasreopening #sotexas https://t.co/o3ibVIyQsO'
179,0,b'\xf0\x9f\x98\xa1\xf0\x9f\x98\xa1\xf0\x9f\x98\xa1\xf0\x9f\x98\xa1 Abbot wtf are you doing bro? #abbot #texas #coronavirus #covid19 #TexasIsOpen https://t.co/Yj770oXwQ4'
180,0,"b'Llama antibodies could help in treating coronavirus, study claims... #Llama #Antibodies #Coronavirus #coronavirusattack #coronaviruscrisis #covid19 #covid_19 #COVID__19 #CoronavirusPandemic #Texas https://t.co/PTJqVUojh2'"
181,1,b'Hopin yall had an awesome Saturday after #Texas re-opened.. #Coronaviruuuuus #Covid19 .. \xf0\x9f\x98\xb7\xf0\x9f\x98\x8e https://t.co/ZoORRAmbq9'
182,0,b'UT System linked to the Chinese lab being investigated as potential source of COVID-19  #coronavirus #BlackTwitter #COVID19 #pandemic #Texas https://t.co/lXIScBfU3c'
183,0,b'We all now know who the zombies will be in the Zombie Apocalypse...and how many of them.  #Houston #Texas #Coronavirus #Covid19 #NationalSecurity #CyberSecurity #InfoSec'
184,-1,"b'Here\xe2\x80\x99s How #Texas\xe2\x80\x99 Reopening Is Going: 1,200 New Cases   https://t.co/zKp6CkBnQA via @thedailybeast  #p2 #news #politics #coronavirus #COVID19 #TX'"
185,-1,"b""Celebrities/Athletes...you're rich.  When you stay at home, hang with the family, etc., your bills are paid.  The rest of us have lost our incomes and falling behind on bills.  We are not the same.  #quarantine #COVID19 #Texas #Denton"""
186,-1,"b'Armed vigilantes appear outside Texas businesses intimidate police. Apparently, #BlueLivesMatter only till they are shooting black people &amp; busting their skulls. #Covid19 #usaCoronavirus #Texas #Covid19usa #TexasIsOpen https://t.co/SomMVYTQaQ'"
187,-1,"b'#Texas posts third straight day of 1,000 new cases as state reopens #COVID19 #Coronavirus #SocialDistancing #flattenthecurve - https://t.co/PZ9DTYwtpt'"
188,0,"b""Things are opening up, don't forget to put on your 7-layer vegan mask. https://t.co/GLKVgSLn7o #covid19 #vegan #veganbadass #smallbusinessowner #texas @ Houston, Texas https://t.co/Lhf4Fo5aDP"""
189,0,"b'Llama antibodies could help in treating coronavirus, study claims.. #Llama #Antibodies #Coronavirus #coronavirusattack #coronaviruscrisis #covid19 #covid_19 #COVID__19 #CoronavirusPandemic #Texas https://t.co/PTJqVUFUFC'"
190,0,b'Mask \xf0\x9f\x98\xb7 on  #TFR #facemask #trainingforresults #mask #covid19 #houston #texas #tshirt #branding #casual #style #newnormal #supportsmallbusiness #ovo #bandana #vintageframes #selfie https://t.co/PnhutwxMIP'
191,-1,b'A Texas prisoner gave birth unconscious and never knew her girl because she died of COVID-19 connected to a ventilator  #Coronavirus #Covid19 #Texas https://t.co/uHWiRKxjW7 https://t.co/ZY6zGjkcf9'
192,0,"b""@ErnestMEdsel1 @michaelTellThe1 @SagarYogendra @FdA @CDCgov @McDonalds @UNC And perhaps #Texas on this list: #USA's @USEDgov is requesting info from @UTAustin on its dealings w/ Researcher #ShiZhengli &amp; #Wuhan Institute of  Virology - https://t.co/gHgCgSqE4u  #COVID19, #CoronaVirus, #Health"""
193,0,b'Top 10 Ways #coronavirus Will Change Your Life Forever  https://t.co/jh5HEW3Jtn  #SaturdayThoughts #SaturdayMotivation #YouTube #Corona #COVID19 #virus #Texas #NewYork #California #USA #America #news #House #Houston #SanAntonio #Saturday #Motivation'
194,-1,b'#Texas #TX the beginning of massive invasion of Grim Reaper CENTER of Ignorance in USA #Coronavirus #COVID19 #VOTEBLUE 4 DECENCY Dump Trump COWARDLY GOP Senators #Farmers #Education #TeaParty #AARP #Veterans #MeToo #GenX #Millenials #GenZ #1u #MAGA #Indigenous #P2 #Latinx #BLM https://t.co/prf9n9AzXD'
195,1,b'.@MSNBC LOL! We\xe2\x80\x99re Absolutely 100% FINE here in #Texas! Give it up .@ChrisJansing #COVID19 #Texas #Houston #Htown .@PriscillaWT https://t.co/vDt6aQwLRT'
196,0,b'@CityOfFriscoTx with 29 known active cases of #COVID19.  It\xe2\x80\x99ll be interesting to see if this recently stable benchmark jumps in the coming days/weeks.  #Texas #TexasIsOpen #coronavirus @GregAbbott_TX https://t.co/D3TxxEpwtq'
197,-1,"b""They're trying to hide numbers from us. We have the right to know whats going on since its okay to open up shop. I'll post the numbers, fill free to block me please #COVID19 #Texas https://t.co/n68SbxGaXz"""
198,-1,b'TWO-THIRDS of #COVID19  deaths in #Austin #Texas were nursing home employees and staff. @austintexasgov @MayorAdler @AusHealthcare  Who helped RESIDENTS that were exposed to #COVID19 by the staff??? They continued to work even though they felt sick. https://t.co/Psukec11G2'
199,-1,"b""Mother's Day 8 more days away--long enough for them to catch #COVID19 from selfish people spreading it all over #Texas; People won't #StayAtHome #SlowTheSpread, wear masks, or #SocialDistance. #KeepThemSafe #SanAntonio #Dallas #Austin #Houston #CorpusChristi"""
200,-1,"b""Repeating myself, but: Yet another sign that @GovAbbott's reopening plan is too much, too soon   #COVID19 #Texas https://t.co/YauualTgYj"""
201,1,b'Thx to our @hcphtx #team working at @FEMA #COVID19 #testing site in #Katy #Texas today - it was hot \xf0\x9f\xa5\xb5 but they still had a smile under their masks! Thx to @Surgeon_General #USPHS /#publichealth matters! https://t.co/qu0ASAEzCB'
202,-1,"b""More people than ever are #dying from the #COVID19 pandemic during the last three days because @GovAbbott wanted to open #Texas too early. A shameful betrayal of the people's trust. #Texas deserves better."""
203,0,"b'@GregAbbott_TX @TexasGuard But like, who are you testing? Are these voluntary drive thru\xe2\x80\x99s or are they folks presenting with symptoms, legal residents with ID, who? Where are the numbers coming from? #Plandemic #COVID19 #texas #whatelseiscoming'"
204,0,b'NEW on YouTube! Watch Local Stafford Business Copes with the Crisis.  #hcc #stafford #metv #news #features #local #business #texas #gunclub #coping #COVID19'
205,1,b'All T-Shirts are now 30% off!  https://t.co/m1B8mpEriG And remember that all proceeds from https://t.co/xpgr189bIl benefit @ntfb during the #COVID19 pandemic.  #fighthunger #texas #BecauseTexas https://t.co/zkguJahYcF'
206,0,"b'Llama antibodies could help in treating coronavirus, study claims. #Llama #Antibodies #Coronavirus #coronavirusattack #coronaviruscrisis #covid19 #covid_19 #COVID__19 #CoronavirusPandemic #Texas https://t.co/PTJqVUFUFC'"
207,-1,"b'4 More #Deaths, 181 New Cases of #COVID19 Reported in #DallasCounty #Texas |#PublicHealth #Coronavirus \xf0\x9f\x91\x80\xf0\x9f\x98\xb7\xf0\x9f\x86\x98 https://t.co/XSaE37wt9d'"
208,0,"b'Well, they do like to everything bigger down there. #Texas #COVID19 https://t.co/LWoBgOfasH'"
209,0,"b'Log #050 . . . . #dfw #dallas #texas #dallaslesbians #dallaslgbt #covid19 #quarantinediaries #corona #coronavirus #deardiary #quarantined #journal #quarantine #healthylifestyles @ Dallas, Texas https://t.co/rXybLKBJQT'"
210,1,b'Pretty day at Lake LBJ in Llano County. It\xe2\x80\x99s one of the counties in central #Texas that meets @GovAbbott guidelines for advancing to phase 2 of #ReopeningTexas with less than 5 confirmed cases of #COVID19. @KVUE at 10. https://t.co/FcdURNI3pt'
211,-1,"b'In the ""be careful what you ask for"" department, just s #Robespierre ultimately met the business end of his well-used guillotine, the #Texas AG declared gun stores essential services. #MAGA #uspoli #cdnpoli #covid19 @realDonaldTrump'"
212,-1,b'Make America Great Depression! #Covid19 #Texas https://t.co/dWBqyK4J60'
213,1,"b'At this time of onerous, intrusive government, we need men and women of impeccable courage, conviction, and character to stand, rather than kneel in submission. #COVID19 #ReopenAmerica #economy #Texas https://t.co/bWow9RkJtn https://t.co/kfHOcMhWMv'"
214,0,b'You never know where the throttle knob has been... - Channel Link in Bio! - #QuarentinedPilot #covid19 #quarentined #coronavirus #takingoff #pilot #aviation #pilotlife #generalaviation #pilotsoftwitter #youtube #texas https://t.co/AfJOSTnpVf'
215,0,"b'#TarrantCounty #Texas Reports 70th, 71st #Death, 115 Additional #COVID19 Cases | #Coronavirus #Pandemic \xf0\x9f\x98\xb7\xf0\x9f\x86\x98 https://t.co/ZxXArBBYTN'"
216,-1,"b'I just got home from a dr appt. DFW is packed with people shopping, dining, etc. Mark my words; in 2 weeks Texas is going go have a resurge of #COVID19 cases &amp; deaths. Thanks to @GovAbbott the #COVIDIOTS are everywhere!!! What a disappointment &amp; disgrace to the people of #Texas https://t.co/FO1gcALxVq'"
217,-1,"b'@jaywhyelle I just got home from a dr appt. DFW is packed with people shopping, dining, etc. Mark my words; in 2 weeks Texas is going go have a resurge of #COVID19 cases &amp; deaths. Thanks to @GovAbbott the #COVIDIOTS are everywhere!!! What a disappointment &amp; disgrace to the people of #Texas'"
218,-1,b'We goin up #COVID19 #KentuckyDerby #mermay2020 #day37oflockdown #nc #charlotte #raleigh #charlotteflair #clt #northcarolina #durham #usa #california #photography #newyork #canada #london #florida #losangeles #texas #santamonica #photo #photographer #photooftheday #manhattan #nyc https://t.co/wKbgfNFUE4'
219,-1,"b'#texas how we doing on day 2 of opening?  Is proper social distancing happening, or is it a free for all?  #COVID19 #coronavirus #texasreopening'"
220,-1,"b""Dear #Texas:  The curve is NOT flattening. I don't care that everything reopened today because businesses don't care that sick/dead customers don't buy products. STAY THE FUCK HOME.  #Dallas #dallaslockdown #DFW #coronavirus #COVID19 https://t.co/mGVe6um4Ew"""
221,1,"b'@DrMartyFox @DrLee4America Great interview btw. I hope people understand, there is a probable solution (#hydroxychloroqine), for avoiding hospitalization AND your government is withholding treatment from you! #covid19 #Texas #txlege'"
222,-1,b'The #CovidIdiot @realDonaldTrump &amp; Republican Governors like @GregAbbott_TX are literally killing Americans!!! #Texas #Txlege #VoteBlue2020 #COVID19 #COVID19US https://t.co/iyGNawgraW'
223,0,"b'Llama antibodies could help in treating coronavirus, study claims #Llama #Antibodies #Coronavirus #coronavirusattack #coronaviruscrisis #covid19 #covid_19 #COVID__19 #CoronavirusPandemic #Texas https://t.co/PTJqVUFUFC'"
224,-1,"b""Oh remember last week when we had 666 new cases of #COVID\xe3\x83\xbc19 my dears?  Good times! Well TODAY in #Texas we have 1,293 NEW cases of #COVID19! Almost double!  You're doing a great job @GovAbbott!   https://t.co/Zb6dwbxhSU https://t.co/z0IRuwC37T https://t.co/iRPAzjelqX"""
225,0,"b'An open letter to Customers, from yours truly. #serverlife #serverproblems #texas #covid19 #bartenderlife #bartenderproblems #baristalife #baristaproblems #stayhome #dallas #austin #sanantonio @CNN @CBS @ABC @NBCNews @FOX4 @jorgeramosnews @UnivisionNews https://t.co/zLH6Ep29XS'"
226,1,"b'In addition to the federal #CARESact, public and private entities around #Texas have stepped up to support businesses during the #COVID19 crisis. Explore the various programs available to support your business: https://t.co/Q3MSRtWtvm https://t.co/3jdCRcXKqY'"
227,1,"b'In addition to the federal #CARESact, public and private entities around #Texas have stepped up to support businesses during the #COVID19 crisis. Explore the various programs available to support your business: https://t.co/apekamZUsl https://t.co/kce2s7Pt7V'"
228,-1,"b""Is @DanPatrick have something against #Latina politicians? Harris County judge, a Latina ordered masks to be worn, behind other counties in Texas, but she's the one Patrick turns on? She's the only #Latina. Looks suspicious. #Texas #COVID19 https://t.co/LtQe0osci8"""
229,-1,"b'@GovAbbott Reopening the #Texas economy might be understandable if the #COVID19 curve was flattening, but it clearly isn\xe2\x80\x99t. Why are you willing to trade Texas lives for #Texas jobs?  #texasreopening https://t.co/S7c9ivnWhM'"
230,-1,"b'Good Afternoon #StayHomeTexas #OpenTexas  TX #COVID19 Cases 30,522 (+1,293) Sat. 5/2 Noon TX #Texas CoV Hospitalization 1,725 (-53) TX #coronavirus Deaths 847 (+31) @TexasDSHS Recovered from COVID-19?  see https://t.co/B4vHAk4BNb @RedCrossCSTR @RedCrossNTX @RedCrossTXGC https://t.co/ehZ8xE7k1K'"
231,1,b'#Florida #Ohio #Texas #California #Georgia #Tennessee #Kentucky #Kansas #Utah #Idaho #Arizona #Alabama @realDonaldTrump this is what we have in #WashingtonDC this is what needs to change deep state is out of control! #coronavirus #COVID19 #COVID__19 https://t.co/A6bfZ9mV9a'
232,0,"b'If anyone \xe2\x80\x9cin the know\xe2\x80\x9d can explain how, if at all, this will impact retail, that would be greatly appreciated. #COVID19 #Houston #Texas https://t.co/A841CH7wc7'"
233,0,"b'Reported #Texas #Coronavirus cases &amp; (deaths)...  April 1st: 3,943 (D: 59)  May 1st: 28,728 (D: 812)  #ReCloseTexas #Covid19 #RichEatThePoor #DemCastTX #DemCast #PRU #WTP #WTP2020 #WTP2020TX #StayHome #StayAtHome #VoteBlue2020 #VoteBlueToEndThisNightmare  #VoteBlueToSaveAmerica'"
234,-1,b'Day two in #austin #texas after #COVID19 restrictions being partially lifted. I am not happy to see the traffic jams. Didn\xe2\x80\x99t miss that at all.'
